url,status,DATE
https://www.coupang.com/vp/products/7274361043?itemId=18559507072&vendorItemId=72750373559,,
https://www.coupang.com/vp/products/6355304974?itemId=13391388629&vendorItemId=80602797300,,
https://www.coupang.com/vp/products/91686748?itemId=285180622&vendorItemId=3121665605,,
https://www.coupang.com/vp/products/7355999385?itemId=18940432868&vendorItemId=86066924031,,
https://www.coupang.com/vp/products/5932227576?itemId=10544655189&vendorItemId=77826139641,,
https://www.coupang.com/vp/products/6718894630?itemId=15621641940&vendorItemId=76521895607,,
https://www.coupang.com/vp/products/196911542?itemId=567378386&vendorItemId=4489329464,,
https://www.coupang.com/vp/products/6123739961?itemId=11626304795&vendorItemId=78900927518,,
https://www.coupang.com/vp/products/1693234?itemId=7373129&vendorItemId=3009933545,,
https://www.coupang.com/vp/products/7355694540?itemId=18939171103&vendorItemId=86065696229,,
https://www.coupang.com/vp/products/7329769658?itemId=18815667164&vendorItemId=76152935321,,
https://www.coupang.com/vp/products/319230582?itemId=1020131512&vendorItemId=5458942512,,
https://www.coupang.com/vp/products/68172360?itemId=227579443&vendorItemId=3554578108,,
https://www.coupang.com/vp/products/91637752?itemId=285062358&vendorItemId=3121665770,,
https://www.coupang.com/vp/products/5567852050?itemId=8856790991&vendorItemId=76143826638,,
https://www.coupang.com/vp/products/250155090?itemId=790501719&vendorItemId=5005685593,,
https://www.coupang.com/vp/products/1395474311?itemId=2430795181&vendorItemId=70424747887,,
https://www.coupang.com/vp/products/5932779745?itemId=10547341760&vendorItemId=77828805131,,
https://www.coupang.com/vp/products/239710901?itemId=762519110&vendorItemId=4950309992,,
https://www.coupang.com/vp/products/68172289?itemId=227579321&vendorItemId=3554577755,,
https://www.coupang.com/vp/products/7217143475?itemId=18279504172&vendorItemId=85425486943,,
https://www.coupang.com/vp/products/7355890724?itemId=18940011500&vendorItemId=86066515041,,
https://www.coupang.com/vp/products/5243668758?itemId=7414074418&vendorItemId=74705058223,,
https://www.coupang.com/vp/products/1337863995?itemId=2364325477&vendorItemId=70360602762,,
https://www.coupang.com/vp/products/7351078916?itemId=18916712858&vendorItemId=76631907735,,
https://www.coupang.com/vp/products/6460526551?itemId=14058755013&vendorItemId=81306098957,,
https://www.coupang.com/vp/products/1736420565?itemId=2955664255&vendorItemId=70944175661,,
https://www.coupang.com/vp/products/6239607026?itemId=12586880890&vendorItemId=79854846031,,
https://www.coupang.com/vp/products/4399867586?itemId=5224901148&vendorItemId=72533992221,,
https://www.coupang.com/vp/products/1762411169?itemId=3001673091&vendorItemId=70989918496,,
https://www.coupang.com/vp/products/7385513889?itemId=19083228097&vendorItemId=81131084098,,
https://www.coupang.com/vp/products/7360117949?itemId=18960627085&vendorItemId=79719920686,,
https://www.coupang.com/vp/products/44324647?itemId=159195569&vendorItemId=3026786727,,
https://www.coupang.com/vp/products/6279532806?itemId=12887401901&vendorItemId=80152573422,,
https://www.coupang.com/vp/products/7351132250?itemId=18917021219&vendorItemId=70360546745,,
https://www.coupang.com/vp/products/5238200802?itemId=7392344030&vendorItemId=4325869130,,
https://www.coupang.com/vp/products/7240049615?itemId=18393525304&vendorItemId=85536531265,,
https://www.coupang.com/vp/products/68172624?itemId=227580006&vendorItemId=3554579195,,
https://www.coupang.com/vp/products/68172555?itemId=227579827&vendorItemId=3554578920,,
https://www.coupang.com/vp/products/7351138263?itemId=18917060227&vendorItemId=70127188388,,
https://www.coupang.com/vp/products/6285015983?itemId=12923759963&vendorItemId=80188356351,,
https://www.coupang.com/vp/products/8392343?itemId=36584083&vendorItemId=3054091088,,
https://www.coupang.com/vp/products/6763210501?itemId=15856335114&vendorItemId=83066691634,,
https://www.coupang.com/vp/products/7351077796?itemId=18916705134&vendorItemId=76631904135,,
https://www.coupang.com/vp/products/68172269?itemId=227579286&vendorItemId=3554577547,,
https://www.coupang.com/vp/products/6468271986?itemId=14107979123&vendorItemId=81355028858,,
https://www.coupang.com/vp/products/7355887271?itemId=18939997805&vendorItemId=86066502435,,
https://www.coupang.com/vp/products/2280424928?itemId=3916277296&vendorItemId=78503864240,,
https://www.coupang.com/vp/products/145386618?itemId=421535509&vendorItemId=4037012418,,
https://www.coupang.com/vp/products/7351132751?itemId=18917024636&vendorItemId=70360492365,,
https://www.coupang.com/vp/products/1268807?itemId=5518790&vendorItemId=3006964297,,
https://www.coupang.com/vp/products/5569895808?itemId=8866231078&vendorItemId=76152930633,,
https://www.coupang.com/vp/products/6310390651?itemId=13094979326&vendorItemId=80355866055,,
https://www.coupang.com/vp/products/4776911135?itemId=6104043347&vendorItemId=73400405764,,
https://www.coupang.com/vp/products/212334640?itemId=640236293&vendorItemId=4669883060,,
https://www.coupang.com/vp/products/5932759570?itemId=10547227741&vendorItemId=77828695313,,
https://www.coupang.com/vp/products/1268691?itemId=5518320&vendorItemId=3006963976,,
https://www.coupang.com/vp/products/104056966?itemId=315721816&vendorItemId=3775383092,,
https://www.coupang.com/vp/products/7401204523?itemId=19156899676&vendorItemId=86065454247,,
https://www.coupang.com/vp/products/6954184355?itemId=16906941980&vendorItemId=84085041608,,
https://www.coupang.com/vp/products/7329769708?itemId=18815667370&vendorItemId=76152933725,,
https://www.coupang.com/vp/products/212438161?itemId=640676023&vendorItemId=4670862026,,
https://www.coupang.com/vp/products/5711078989?itemId=9521994960&vendorItemId=76806731997,,
https://www.coupang.com/vp/products/7375492776?itemId=19035387971&vendorItemId=86159262855,,
https://www.coupang.com/vp/products/54908699?itemId=191400013&vendorItemId=3453601469,,
https://www.coupang.com/vp/products/174712372?itemId=499198381&vendorItemId=4271777155,,
https://www.coupang.com/vp/products/18731441?itemId=75248534&vendorItemId=3006964339,,
https://www.coupang.com/vp/products/7330390913?itemId=18818392397&vendorItemId=71197147866,,
https://www.coupang.com/vp/products/6410292039?itemId=13744647573&vendorItemId=80995457456,,
https://www.coupang.com/vp/products/6978918038?itemId=17041935611&vendorItemId=84216755442,,
